Date;Close;High;Low;Open;Volume
2020-06-22 04:00:00;508,41;512,5;503,95;510,41;3369400
2020-06-23 04:00:00;518,05;518,51;511,41;511,59;3116000
2020-06-24 04:00:00;506,13;506,68;495,21;496,67;5653000
2020-06-25 04:00:00;495,3;503,4;490,84;502,85;5254700
2020-06-26 04:00:00;500,94;501,85;492,93;495,94;8172900
2020-06-29 04:00:00;500,12;507,77;498,94;505,59;4939100
2020-06-30 04:00:00;503,86;515,87;502,4;512,87;3938900
2020-07-01 04:00:00;513,41;515,69;506,95;513,96;8146100
2020-07-02 04:00:00;521,15;527,88;520,06;523,61;8032900
2020-07-06 04:00:00;533,53;534,07;524,24;531,07;7864200
2020-07-07 04:00:00;527,25;532,8;526,88;531,25;7448700
2020-07-08 04:00:00;532,16;534,98;517,78;523,7;9166800
2020-07-09 04:00:00;526,15;526,88;512,96;518,78;15729400
2020-07-10 04:00:00;519,97;528,43;519,6;527,79;4657100
2020-07-13 04:00:00;533,25;538,53;527,43;527,79;9034600
2020-07-14 04:00:00;526,7;541,81;526,06;541,08;9434100
2020-07-15 04:00:00;550,55;552,46;546,45;550,18;8228600
2020-07-16 04:00:00;551,27;556,19;549,27;552,0;5564400
2020-07-17 04:00:00;555,92;558,1;553,91;556,64;4077800
2020-07-20 04:00:00;556,37;557,83;550,91;551,82;3593200
2020-07-21 04:00:00;555,28;559,37;555,28;556,64;3777100
2020-07-22 04:00:00;555,73;563,29;555,55;563,11;2949700
2020-07-23 04:00:00;562,65;566,93;557,46;561,38;4414000
2020-07-24 04:00:00;559,37;562,38;556,28;559,47;5863500
2020-07-27 04:00:00;563,11;569,66;561,29;567,57;3640900
2020-07-28 04:00:00;565,84;565,84;554,55;555,1;4570100
2020-07-29 04:00:00;556,92;561,29;556,01;559,65;4111500
2020-07-30 04:00:00;551,27;552,91;544,27;548,82;7021100
2020-07-31 04:00:00;549,82;550,73;542,45;549,36;5270700
2020-08-03 04:00:00;552,18;552,37;546,18;546,27;5538900
2020-08-04 04:00:00;544,08;555,28;542,99;554,01;7917500
2020-08-05 04:00:00;559,19;568,02;557,65;562,11;5896500
2020-08-06 04:00:00;561,38;562,83;557,55;559,74;6969700
2020-08-07 04:00:00;556,83;561,74;554,19;561,65;3985800
2020-08-10 04:00:00;562,2;567,11;561,38;567,11;3339100
2020-08-11 04:00:00;572,03;575,3;565,02;566,11;4487600
2020-08-12 04:00:00;572,94;573,57;568,11;569,48;3964500
2020-08-13 04:00:00;566,75;571,57;566,02;569,39;8426000
2020-08-14 04:00:00;566,84;572,3;566,11;570,02;2589800
2020-08-17 04:00:00;574,48;576,67;570,21;572,57;1859800
2020-08-18 04:00:00;574,39;575,48;569,66;570,21;2382000
2020-08-19 04:00:00;572,39;573,76;566,93;568,57;3104700
2020-08-20 04:00:00;564,29;566,93;562,74;566,57;2331200
2020-08-21 04:00:00;562,29;564,29;560,19;563,29;2756300
2020-08-24 04:00:00;570,48;573,3;568,57;573,21;3531600
2020-08-25 04:00:00;575,21;577,12;568,48;570,93;2877400
2020-08-26 04:00:00;570,39;577,94;568,93;576,94;2381400
2020-08-27 04:00:00;578,94;580,13;573,66;575,39;3648800
2020-08-28 04:00:00;578,21;582,77;575,58;582,22;2422900
2020-08-31 04:00:00;581,22;582,58;573,3;573,3;3054700
2020-09-01 04:00:00;573,3;590,05;571,02;589,41;9232800
2020-09-02 04:00:00;591,87;603,7;588,04;602,79;11455600
2020-09-03 04:00:00;601,97;601,97;579,94;586,13;14445600
2020-09-04 04:00:00;589,59;592,69;577,67;586,5;13963200
2020-09-08 04:00:00;580,67;581,13;571,12;575,48;8232900
2020-09-09 04:00:00;582,58;594,23;582,22;590,32;6618100
2020-09-10 04:00:00;593,23;595,42;583,68;584,77;7117300
2020-09-11 04:00:00;589,41;595,14;586,68;592,23;9721900
2020-09-14 04:00:00;597,15;602,52;594,78;600,79;5781400
2020-09-15 04:00:00;603,79;607,7;603,43;603,7;4305600
2020-09-16 04:00:00;605,06;611,07;602,42;604,15;9570600
2020-09-17 04:00:00;597,78;609,89;594,6;608,61;11613300
2020-09-18 04:00:00;610,53;610,53;597,51;598,15;9455000
2020-09-21 04:00:00;586,06;586,61;571,34;578,01;8035400
2020-09-22 04:00:00;578,47;580,57;574,35;579,11;5863700
2020-09-23 04:00:00;578,01;578,56;561,64;562,1;7441800
2020-09-24 04:00:00;561,83;571,88;557,16;566,12;11004700
2020-09-25 04:00:00;560,82;572,98;558,81;571,15;4434500
2020-09-28 04:00:00;579,29;585,14;576,91;580,39;4285300
2020-09-29 04:00:00;580,75;582,58;574,54;576,09;5666700
2020-09-30 04:00:00;578,65;586,7;577,37;581,94;6173600
2020-10-01 04:00:00;584,69;587,43;571,79;573,71;14577400
2020-10-02 04:00:00;567,22;583,31;565,48;578,83;13926600
2020-10-05 04:00:00;583,5;593,83;583,32;589,9;9320700
2020-10-06 04:00:00;592,83;597,67;581,39;582,49;15679400
2020-10-07 04:00:00;589,9;599,04;588,98;597,49;7138900
2020-10-08 04:00:00;602,06;605,81;600,41;603,52;6291600
2020-10-09 04:00:00;608,55;610,84;604,44;608,19;4773800
2020-10-12 04:00:00;611,66;612,39;606,82;607,18;4065600
2020-10-13 04:00:00;602,88;606,27;599,5;601,79;5170600
2020-10-14 04:00:00;602,43;607,46;601,6;603,52;4383500
2020-10-15 04:00:00;595,11;602,52;594,38;601,79;4374900
2020-10-16 04:00:00;605,35;608,83;603,62;605,99;10082500
2020-10-19 04:00:00;608,0;610,11;597,12;598,95;5413800
2020-10-20 04:00:00;602,52;606,72;598,49;600,32;4199900
2020-10-21 04:00:00;600,23;607,27;598,04;598,04;3900200
